Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,175346,Shops and Lofts at 47,Submitted,747 E. 47th St,60653,,,GRAND BOULEVARD,Multifamily Housing,201415,2013,5,,,6534990,4993166,,,,57.2,127.9,59.7,131.6,1473.5,7.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,251570,Mcauliffe-CPS,Submitted,1845 N Springfield Ave,60647,,,HERMOSA,K-12 School,90799,1985,1,,23,5183438.7,819920,,,,66.1,188.7,68.4,194.1,999,11,41.914723,-87.723994,"(41.914723, -87.723994)"
2016,159812,Horizon House (159812),Submitted,5733 N. Sheridan Road,60660,,,EDGEWATER,Multifamily Housing,273845,1965,1,,99,5823468.5,,,,,21.3,66.8,23,72.1,1073.4,3.9,41.98682975,-87.65442061,"(41.98682975, -87.65442061)"
2016,240338,Lakeside on the Park Condominium Association,Submitted,1250 S Indiana,60605,,,NEAR SOUTH SIDE,Multifamily Housing,207520,2004,1,,77,5037971.5,8892201.3,,,,67.1,121.2,70.4,122.9,1400.9,6.8,41.86627308,-87.62299085,"(41.86627308, -87.62299085)"
2015,235739,1000 Condominium Association,Submitted,1000 North Lake Shore Plaza,60611,,,NEAR NORTH SIDE,Multifamily Housing,399022,1964,1,,13,12527080,30027651,,,,106.6,177.6,109.9,180.2,4112,10.3,41.900978000000002,-87.624274999999997,"(41.900978, -87.624275)"
2016,251964,114 South Racine,Submitted,114 South Racine Avenue,60607,,,NEAR WEST SIDE,Office,94925,1920,1,,84,3193289.1,2718499.9,,,,62.3,135.7,65.3,137.6,733,7.7,41.8796246,-87.65748447,"(41.8796246, -87.65748447)"
2017,252309,Nathalie Salmon House,Submitted,7320 N Sheridan Rd,60626,,,ROGERS PARK,Multifamily Housing,51000,1994,1,,82,1022798,2105809,,,,61.3,106.3,65.2,110.3,301,5.9,42.01453833,-87.66446285,"(42.01453833, -87.66446285)"
2016,162325,Sweeting Center 860 N. LaSalle,Submitted,860 N. LaSalle,60610,,,NEAR NORTH SIDE,College/University,119629,1991,1,,,3937676.6,3348599.9,,,,60.9,132.7,63.6,133.6,903.7,7.6,41.89852625,-87.63353124,"(41.89852625, -87.63353124)"
2017,251434,Nicholson Ma-CPS,Submitted,6006 S Peoria St,60621,,,ENGLEWOOD,K-12 School,66000,1958,1,,42,1897002,4793801,,,,101.4,166.5,110.6,175.9,605.4,9.2,41.78449033,-87.64768152,"(41.78449033, -87.64768152)"
2014,160137,IL0032ZZ - CHICAGO CUSTOMHOUSE,Submitted,610 S CANAL STREET,60607,,,NEAR WEST SIDE,Office,279320,1932,1,,81,11405135,7474178,,,,68,156,65,153,2688,9.62,41.87397525,-87.64002227,"(41.87397525, -87.64002227)"
2017,101960,Chicago Cultural Center,Submitted,78 E. Washington St.,60602,,,LOOP,Other - Entertainment/Public Assembly,240000,1897,1,,,10220005,6365167,,,,69.1,161.6,72.2,165.3,2227.7,9.3,41.88386579,-87.62497275,"(41.88386579, -87.62497275)"
2017,252046,Henry Crown Field House,Submitted,5550 South University Ave.,60637,,,HYDE PARK,Fitness Center/Health Club/Gym,146501,1932,1,,,3277118,127000,5248824,,,59.1,114.3,64.7,121.4,961.2,6.6,41.7941,-87.598143,"(41.7941, -87.598143)"
2017,157280,Noble Square Cooperative,Submitted,1165 N Milwaukee,60642,,,WEST TOWN,Multifamily Housing,284850,1969,1,,66,5308161,19637537,,,,87.6,130.9,94.3,139.1,2024.5,7.1,41.91320618,-87.68140368,"(41.91320618, -87.68140368)"
2018,160440,Pittsfield Building,Not Submitted,55 E WASHINGTON ST,60602,0.0,false,LOOP,,320400,,1,16271,,,,,,,,,,,,,41.88267276,-87.63020062,"(41.88267276, -87.63020062)"
2018,251485,Emmet Elementary -CPS,Exempt,5500 W Madison St,60644,,true,AUSTIN,,79800,,1,115,,,,,,,,,,,,,41.88090411,-87.76377405,"(41.88090411, -87.76377405)"
2017,101681,Presence Resurrection Medical Center,Submitted,7435 West Talcott Avenue,60631,,,NORWOOD PARK,Hospital (General Medical & Surgical),1096075,1953,2,,42,92964205,160844262,,,,231.6,420.4,237,423.2,25731.8,23.5,41.98632417,-87.81456571,"(41.98632417, -87.81456571)"
2018,158873,Cloisters,Submitted,5801-11 S. Dorchester Ave.,60637,3.5,false,HYDE PARK,Multifamily Housing,191459,1928,1,3654,71,1909326.2,16161000.6,,,,94.4,116.6,95.6,117.9,1176,6.1,41.78926257,-87.59119396,"(41.78926257, -87.59119396)"
2015,252028,Rubicon X Fulton,Submitted,2130 W. Fulton,60612,,,NEAR WEST SIDE,Office,52618,1950,1,,,616794,1367658,,,,37.700000000000003,64.099999999999994,39.9,66.400000000000006,197,3.7,41.886754000000003,-87.680032999999995,"(41.886754, -87.680033)"
2017,243278,253 East Delaware Condominium Association,Submitted,253 E Delaware Place,60611,,,NEAR NORTH SIDE,Multifamily Housing,208630,1957,1,,85,2362213,11179866,,,,64.9,91.8,70.4,97.8,1030.6,4.9,41.89901011,-87.61993421,"(41.89901011, -87.61993421)"
2016,158287,5999-Westin Chicago River North,Submitted,320 North Dearborn Ave,60610,,,NEAR NORTH SIDE,Hotel,437948,1987,1,,52,25093663.2,8382000.4,,,,76.4,200,77.8,204.2,5070.5,11.6,41.907571,-87.630092,"(41.907571, -87.630092)"
2018,102825,Ravenswood Court,Submitted,4510-4518 N. Ashland,60640,4.0,false,UPTOWN,Multifamily Housing,67500,2003,1,1123,94,342291.8,3679999.9,,,,59.6,71.4,57.5,69.2,252.4,3.7,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,103789,De La Salle Institute,Submitted,3434 South Michigan Ave,60616,3.0,false,DOUGLAS,K-12 School,165000,1954,1,1429,61,3112286.5,9594000.2,,,,77,113.9,74.6,111.3,1027.4,6.2,41.832219,-87.623316,"(41.832219, -87.623316)"
2017,103721,The Rookery Building,Submitted,209 S. LaSalle,60604,,,LOOP,Office,337879,1886,1,,73,22713653,,,,,67.2,211.1,69.4,217.9,4199.6,12.4,41.87908523,-87.631822,"(41.87908523, -87.631822)"
2017,160453,Halsted Flats,Submitted,3740 N. Halsted St.,60613,,,LAKE VIEW,Multifamily Housing,229029,2014,1,,39,9852658,8546299,,,,80.3,174.3,82.9,177,2275.6,9.9,41.950426,-87.649507,"(41.950426, -87.649507)"
2017,103780,LondonHouse Chicago,Submitted,85 E Upper Wacker Dr,60601,,,LOOP,Hotel,390430,2016,1,,48,13668960,22532703,,,,92.7,170.5,96,174,3724.1,9.5,41.88794631,-87.62504954,"(41.88794631, -87.62504954)"
2017,251678,Hernandez-CPS,Submitted,5440 S St Louis Ave,60632,,,GAGE PARK,K-12 School,127162,2007,1,,52,5524277,3078440,,,,67.7,161.8,70,163.6,1184.9,9.3,41.794143,-87.710961,"(41.794143, -87.710961)"
2018,113146,4101 4115 S MICHIGAN AVE,Not Submitted,4101 4115 S MICHIGAN AVE,60653,0.0,false,GRAND BOULEVARD,,69662,,1,,,,,,,,,,,,,,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,251317,Hotel Monaco Chicago,Submitted,225 N. Wabash Avenue,60601-2404,,,LOOP,Hotel,122666,1998,1,,15,6108831.2,16827524.5,,4497025.7,,223.6,337.1,232,346,,,41.88651841,-87.62599173,"(41.88651841, -87.62599173)"
2015,160184,29 E. Madison LLC,Submitted,29 E. Madison,60602,,,LOOP,Office,240076,1904,1,,47,16568914,14950155,,,,131.30000000000001,282.10000000000002,136.1,286.2,4123,17.2,41.88182922,-87.626699200000004,"(41.88182922, -87.6266992)"
2018,252083,St Pauls United Church of Christ,Not Submitted,2335 N Orchard St,60614,0.0,false,LINCOLN PARK,,59380,,1,650,,,,,,,,,,,,,41.92502369,-87.64593826,"(41.92502369, -87.64593826)"
2016,112530,4240 N Clarendon,Submitted,4240 N Clarendon,60613,,,UPTOWN,Multifamily Housing,75000,1900,1,,87,1548949.1,1923544.8,,,,46.3,91.8,47.3,92.9,388.6,5.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,116550,Submit 2018* - 4161 S Drexel,Submitted,4161 S. Drexel,60653,,,OAKLAND,Multifamily Housing,61104,1991,1,,,687936,,,,,11.3,35.4,11.3,35.4,127.2,2.1,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,251279,Scientific Games-2727 Roscoe,Submitted,2727 Roscoe St,60618,,,AVONDALE,Office,63752,1945,1,,69,2763012.7,1443982.3,,,,66,159.9,68.7,162.7,586,9.2,41.94235025,-87.69688548,"(41.94235025, -87.69688548)"
2017,251534,Smith-CPS,Submitted,730 E 103RD ST,60628,,,PULLMAN,K-12 School,76920,1974,1,,6,4627586,4614265,,,,120.1,251.9,131.1,262.5,1100.7,14.3,41.70781895,-87.60526513,"(41.70781895, -87.60526513)"
2015,250016,Loyola Park,Submitted,1230 West Greenleaf,60626,,,ROGERS PARK,Other - Recreation,56220,1950,1,,,814534,2676393,,,,62.1,95.5,63.2,96.7,306,5.4,42.010900280000001,-87.661612759999997,"(42.01090028, -87.66161276)"
2018,120965,53100512--CHICAGO,Submitted,1615 S Clark Street,60616,2.0,false,NEAR SOUTH SIDE,Supermarket/Grocery Store,61872,2013,1,2764,48,11494437.7,6981080.7,,,,298.6,638.7,299.2,639.2,2283.1,36.9,41.859892,-87.630216,"(41.859892, -87.630216)"
2016,114008,Shoreline Park Condominium Association,Submitted,4950 N. Marine Drive,60640,,,UPTOWN,Multifamily Housing,388924,1953,1,,76,7626328.4,25743371.1,,,,85.8,131.1,93.4,137.5,2773,7.1,41.97275894,-87.65157513,"(41.97275894, -87.65157513)"
2017,251695,Moos Element-CPS,Submitted,1711 N California Ave,60647,,,WEST TOWN,K-12 School,139709,1893,1,,80,2933121,5580315,,,,60.9,107.9,68.5,115.8,838.7,6,41.91347522,-87.69643236,"(41.91347522, -87.69643236)"
2016,118831,10725-Bucktown,Submitted,2140 N. Elston Ave,60614,,,LOGAN SQUARE,Retail Store,130345,2005,1,,93,3854522.8,274200,,,,31.7,95.1,31.8,94.3,725,5.6,41.92048214,-87.67180668,"(41.92048214, -87.67180668)"
2017,253972,Conservancy at North Park Condo Assoc I,Submitted,3900 W. Bryn Mawr Ave.,60659,,,North Park,Multifamily Housing,54096,1995,1,,95,802257,2564077,,,,62.2,96.3,66.5,100.1,284.5,5.3,41.99047176,-87.70486537,"(41.99047176, -87.70486537)"
2018,112724,6119 6125 N Winchester,Submitted,6119-6125 N Winchester Ave,60660,1.0,false,WEST RIDGE,Multifamily Housing,57600,1951,1,1305,14,1460800,6486700.1,,,,138,189.3,141.5,191.6,587.6,10.2,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2016,251258,Reside 707,Submitted,707 West Sheridan Road,60613,,,LAKE VIEW,Multifamily Housing,101428,1974,1,,65,2316594.5,6725099.9,,,,89.1,141.3,95.6,148.1,784.2,7.7,41.95246586,-87.64839822,"(41.95246586, -87.64839822)"
2018,173831,Lakeview YMCA,Submitted,3321-3333 N.Marshfield,60657,1.0,false,LAKE VIEW,Fitness Center/Health Club/Gym,93228,1928,1,5457,,4240324.4,11305882,,,,166.8,254.7,168.8,256.6,1305.9,14,41.94246355,-87.66961411,"(41.94246355, -87.66961411)"
2015,251533,Lozano Eleme-CPS,Submitted,1501 N Greenview Ave,60642,,,WEST TOWN,K-12 School,57885,1997,1,,46,1953207,3305524,,,,90.8,165.9,95.5,170.7,568,9.800000000000001,41.89983093,-87.657641139999996,"(41.89983093, -87.65764114)"
2017,230281,3430-40 N Lake Shore,Submitted,3440 N. Lake Shore Drive,60657,,,LAKE VIEW,Multifamily Housing,313424,1955,1,,56,6113110,16608599,,,,72.5,116.9,77.2,121.8,2012.4,6.4,41.94435889,-87.64163127,"(41.94435889, -87.64163127)"
2018,251858,Alcott HS-CPS,Submitted,2957 N HOYNE AVE,60618,4.0,false,NORTH CENTER,K-12 School,51852,1889,1,1641,66,1093063.5,3243329.1,,,,83.6,124.7,80.1,121.1,354.1,6.8,41.935549,-87.68032107,"(41.935549, -87.68032107)"
2016,101812,One North Dearborn,Submitted,1-17 N. Dearborn Street,60602-3902,,,LOOP,Office,1046276,1902,1,,83,48472134.4,19946,,20154778.8,,65.6,164.8,66.4,170.3,9997.7,9.6,41.88234218,-87.62866439,"(41.88234218, -87.62866439)"
2016,119808,McGowan South,Submitted,1110 W. Belden,60614,,,LINCOLN PARK,College/University,127900,2008,1,,,8905715.8,9537879.2,,,,144.2,296.9,150.2,296.1,2148.1,16.8,41.92382673,-87.65658512,"(41.92382673, -87.65658512)"
2018,251635,Former West Pullman Elementary,Exempt,11941 S PARNELL AVE,60628,,true,WEST PULLMAN,,105536,,1,40,,,,,,,,,,,,,41.70172785,-87.63694332,"(41.70172785, -87.63694332)"
2017,159525,Columbus Plaza,Submitted,233 E Wacker Drive,60601,,,LOOP,Multifamily Housing,443853,1980,1,,2,24277438,22291571,,,,104.9,224.5,113,242.7,5672.8,12.8,41.88761895,-87.6212023,"(41.88761895, -87.6212023)"
2016,244591,630 North State Parkway Condo,Submitted,630 North State,60654,,,NEAR NORTH SIDE,Multifamily Housing,244750,2001,1,,1,10523785.1,20046455.2,,6455148,,151.3,247.4,157.4,255.2,,,41.89359009,-87.62848984,"(41.89359009, -87.62848984)"
2017,150175,The 1355 West Washington Boulevard Condominium Association,Submitted,1355 W. Washington Blvd.,60607,,,NEAR WEST SIDE,Multifamily Housing,73542,2013,1,,100,725572,2229079,,,,40.2,62.8,40.2,62.8,252.6,3.4,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,103621,Chicago River North Residence Inn & Spri,Submitted,410 North Dearborn St.,60610,,,NEAR NORTH SIDE,Hotel,369707,2000,1,,21,14270990,22611399,,,,99.8,185.4,103.5,188.8,3839.6,10.4,41.88948997,-87.62960735,"(41.88948997, -87.62960735)"
2017,250112,William Jones Apartments,Submitted,1447 S. ASHLAND AVE,60608,,,NEAR WEST SIDE,Multifamily Housing,64491,1962,1,,25,1535919,9480953,,,,170.8,229.1,178.3,237,787.6,12.2,41.86192401,-87.66583933,"(41.86192401, -87.66583933)"
2015,251298,Galter Life Center,Submitted,5157 N Francisco Ave,60625,,,LINCOLN SQUARE,Outpatient Rehabilitation/Physical Therapy,71918,1991,1,,,7135826,8616800,,,,219,437.4,220.1,438.5,1891,26.3,41.97548201,-87.700630680000003,"(41.97548201, -87.70063068)"
2015,234748,800 N. Michigan Ave.,Submitted,800 N. Michigan Ave,60611,,,NEAR NORTH SIDE,Multifamily Housing,602123,1999,1,,3,51666995,13527436,,,,108.3,293,110.3,298.89999999999998,11099,18.399999999999999,41.897019190000002,-87.625298360000002,"(41.89701919, -87.62529836)"
2016,251632,Curtis Eleme-CPS,Submitted,32 E 115th St,60628,,,ROSELAND,K-12 School,103610,1972,1,,24,5142429.9,217730.5,,,,51.7,158.1,53.4,163.2,959.4,9.3,41.68566536,-87.62175945,"(41.68566536, -87.62175945)"
2014,101907,225 West Washington,Submitted,225 West Washington,60606,,,LOOP,Office,539705,1987,1,,68,39067059,,,,,72,227,68,213,7849,14.54,41.88285621,-87.63499083,"(41.88285621, -87.63499083)"
2014,102365,Lake View Hi-CPS,Submitted,4015 N Ashland Ave,60613,,,LAKE VIEW,K-12 School,266099,1898,1,,85,5222793,12423369,,,,66,111,60,104,1709,6.42,41.95525436,-87.66860456,"(41.95525436, -87.66860456)"
2016,102451,Abbott,Submitted,947 E. 58th St.,60637,,,HYDE PARK,Laboratory,103005,1926,1,,,2162361.8,,12799679.7,,,145.3,215.4,157,229.5,1248.4,12.1,41.7881573,-87.60321094,"(41.7881573, -87.60321094)"
2017,160392,1120 N. LaSalle Apartments,Submitted,1120 N. LaSalle,60610,,,NEAR NORTH SIDE,Multifamily Housing,204845,1988,1,,11,5491014,16763198,,,,108.6,170.1,115.6,176.8,1905.6,9.3,41.902342,-87.632913,"(41.902342, -87.632913)"
2018,101871,123 N Wacker,Submitted,123 N Wacker,60606,3.0,false,LOOP,Office,587815,1986,1,5951,54,29829369.1,,,,,50.7,142.1,50.7,142.1,4962.5,8.4,41.88411984,-87.63649725,"(41.88411984, -87.63649725)"
2016,251240,5757 N Sheridan CA,Submitted,5757 N. Sheridan Road,60660,,,EDGEWATER,Multifamily Housing,198785,1968,1,,26,4062252.1,19391913.8,,,,118,166.6,128.2,175.8,1778.8,8.9,41.98719804,-87.65477168,"(41.98719804, -87.65477168)"
2018,256409,8793,Submitted,310 E Superior St,60611,1.0,false,NEAR NORTH SIDE,College/University,61179,1955,1,12243,,5048221.2,7201013.9,,,,200.2,354.6,200.4,353.7,1222.3,20,41.89837,-87.62281702,"(41.89837, -87.62281702)"
2016,260123,Innisbrook IV Condominium Association,Submitted,5355-71 N Delphia,60656,,,OHARE,Multifamily Housing,88000,1975,1,,100,81610.2,3451615.4,,,,40.2,44.1,43.1,47.2,198.4,2.3,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2018,156139,,Exempt,300 308 N MICHIGAN AVE,60601,,true,LOOP,,90000,,1,78,,,,,,,,,,,,,41.88705869,-87.62457697,"(41.88705869, -87.62457697)"
2014,101912,550 West Washington,Submitted,550 West Washington,60661,,,NEAR WEST SIDE,Office,392503,2000,1,,85,26504331,,,,,68,212,68,212,5325,13.57,41.88353377,-87.6416697,"(41.88353377, -87.6416697)"
2017,159249,"Onni Atrium Apartments, LP",Submitted,300 W. Hill St,60610,,,NEAR NORTH SIDE,Multifamily Housing,143463,1976,1,,11,4492423,8887827,,,,93.3,163.4,97.9,168,1302.7,9.1,41.90328312,-87.63608186,"(41.90328312, -87.63608186)"
2017,104834,515-523 W. Barry Ave.,Submitted,515 W. Barry Ave.,60657,,,LAKE VIEW,Multifamily Housing,58593,1967,1,,52,911642,4122366,,,,85.9,122.7,91.8,129,387.5,6.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,252039,Accelerator/High Energy Physics,Submitted,5604-20 South Ellis Avenue,60637,2.0,false,HYDE PARK,Laboratory,90986,1949,2,535,,13022259.7,,12416405.8,,,279.6,564.9,276.9,559.9,2990.9,32.9,41.793042,-87.601363,"(41.793042, -87.601363)"
2016,117179,3318 N Lake Shore - 2017 Resubmit,Submitted,3318 N. Lake Shore`,60657,,,LAKE VIEW,Multifamily Housing,116213,1901,1,,100,1422599.3,,,,,12.2,38.4,12.2,38.4,263,2.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2015,160300,750 N. Rush,Submitted,750 N. Rush,60611,,,NEAR NORTH SIDE,Multifamily Housing,325000,1992,1,,72,8409403,8518707,,,,52.1,108.8,52.1,108.7,2142,6.6,41.896320000000003,-87.625538000000006,"(41.89632, -87.625538)"
2018,158668,Edith Spurlock Sampson Apts,Submitted,2720 N. Sheffield Ave,60614,1.5,false,LINCOLN PARK,Multifamily Housing,156471,1968,2,5107,32,4884759.1,20269809.3,,,,160.8,223.4,161.7,224.4,1889.3,12.1,41.93174258,-87.65422701,"(41.93174258, -87.65422701)"
2018,156868,21 W Goethe,Submitted,21 W. Goethe Street,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,250000,1970,1,6489,97,3969063.6,9180300.3,,,,52.6,83,52.6,82.2,1147.9,4.6,41.90530524,-87.62979327,"(41.90530524, -87.62979327)"
2017,160241,Lake Meadows 6,Submitted,500 E. 33rd Street,60616,,,DOUGLAS,Multifamily Housing,317830,1956,1,,2,12381677,39386603,,,,162.9,252.4,174.4,264.5,4381.3,13.8,41.83491649,-87.61417553,"(41.83491649, -87.61417553)"
2018,229057,Park View Towers Condominium Association,Submitted,2740 N Pine Grove Ave,60614,1.0,false,LINCOLN PARK,Multifamily Housing,86222,1975,1,4375,21,5517558.8,1746662.5,,,,84.3,200.4,82,196.1,1010.7,11.7,41.93214333,-87.64141628,"(41.93214333, -87.64141628)"
2017,233920,SoNo Condominium Association,Submitted,860 W. Blackhawk Street,60642,,,NEAR NORTH SIDE,Multifamily Housing,304143,2008,1,,57,5702366,19077499,,,,81.5,124.7,87.7,131.3,2067.6,6.8,41.90876793,-87.65062844,"(41.90876793, -87.65062844)"
2018,118695,260-Senior Suites of Bridgeport,Submitted,2825 S. Halsted,60608,4.0,false,BRIDGEPORT,Senior Care Community,69455,2005,1,3044,64,1954178.6,4199700.2,,,,88.6,142.3,88.4,141.4,548.2,7.9,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2017,244182,Park Place Tower: 655 West Irving Park Road,Submitted,655 West Irving Park Road,60613,,,LAKE VIEW,Multifamily Housing,989315,1974,1,,31,23937954,61801933,,,,86.7,141.6,92.4,146.8,7708.6,7.8,41.95381635,-87.64691335,"(41.95381635, -87.64691335)"
2018,251723,Shields MS-CPS,Submitted,2611 W 48th St,60632,3.0,false,BRIGHTON PARK,K-12 School,95265,2012,1,518,61,3140599.6,2707169.9,,,,61.4,122.1,60.3,120,666.3,7,41.806552,-87.689787,"(41.806552, -87.689787)"
2014,101508,Northeastern Illinois University,Submitted,5500 N. Saint Louis Avenue,60625,,,NORTH PARK,College/University,1258489,1961,19,,,53531039,88910222,,,,113,208,,,15478,12.3,41.98039877,-87.72026611,"(41.98039877, -87.72026611)"
2016,254065,1345 S. Wabash Condominium Association,Submitted,1345 S. Wabash Ave.,60605,,,Near South Side,Multifamily Housing,175500,2015,1,,99,1958184.3,6354948.3,,,,47.4,73.1,51.3,76.7,698.5,4,41.8684207,-87.62414,"(41.8684207, -87.62414)"
2016,158361,311GE-Chicago-Downtown,Submitted,30 East Hubbard At State Street,60611,,,NEAR NORTH SIDE,Hotel,266374,1992,1,,40,16921568.3,8977399.6,,,,97.2,234.9,99.8,242.9,3595.8,13.5,41.89031643,-87.6276243,"(41.89031643, -87.6276243)"
2018,251388,Greeley Elem-CPS,Submitted,832 W Sheridan Rd,60613,1.5,false,LAKE VIEW,K-12 School,60718,1978,1,823,39,3471996.6,47839.3,,,,58,160.9,57.2,158.8,580.2,9.6,41.95313507,-87.65060377,"(41.95313507, -87.65060377)"
2018,159283,401 South Clinton,Submitted,401 S Clinton St,60607,1.5,false,NEAR WEST SIDE,Office,163900,1996,1,1699,23,14868878.4,,,,,90.7,254,90.7,254,2473.6,15.1,41.87634749,-87.64069198,"(41.87634749, -87.64069198)"
2017,156868,21 W Goethe,Submitted,21 W. Goethe Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,250000,1970,1,,95,3963563,9236500,,,,52.8,88.6,55.5,91.3,1223.4,4.9,41.90530524,-87.62979327,"(41.90530524, -87.62979327)"
2017,115860,Printers Row Lofts,Submitted,732 S. Financial Place,60605,,,LOOP,Multifamily Housing,198049,1908,1,,100,2775863,4769257,,,,38.1,69.3,40.5,71.9,766.6,3.9,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,101830,251010 - Quaker Tower,Submitted,555 West Monroe Street,60661,,,NEAR WEST SIDE,Office,454346,2002,1,,77,35556963.8,772600,,,,80,247.5,80.4,248.9,6594.9,14.5,41.88030693,-87.64186748,"(41.88030693, -87.64186748)"
2016,100334,Gold Coast City Apartments,Submitted,860 N. DeWitt Place,60611,,,NEAR NORTH SIDE,Multifamily Housing,124000,1967,1,,10,3303105.7,14963147.9,,,,147.3,210.3,161.6,224.2,1403.6,11.3,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,251766,Belle Shore Condominium,Submitted,1062 W Bryn Mawr,60660,,,EDGEWATER,Multifamily Housing,74400,1929,1,,69,1842267,5177801,,,,94.4,150.8,101.7,158.1,615.6,8.3,41.9838449,-87.65763102,"(41.9838449, -87.65763102)"
2017,244318,Edge Lofts & Tower Condominium Association,Submitted,210 South Des Plaines Street,60661,,,NEAR WEST SIDE,Multifamily Housing,237826,2004,1,,18,8644196,17209784,,,,108.7,190.1,112.2,193.1,2512.4,10.6,41.87894567,-87.64445559,"(41.87894567, -87.64445559)"
2016,251363,Franklin Fin-CPS,Submitted,225 W Evergreen Ave,60610,,,NEAR NORTH SIDE,K-12 School,53097,1926,1,,76,994764.8,2293766.9,,,,61.9,104.2,69.1,111.8,305.2,5.7,41.90615099,-87.63632886,"(41.90615099, -87.63632886)"
2018,101177,,Exempt,6901 6921 S PAXTON AVE,60649,,true,SOUTH SHORE,,73708,,1,3778,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,256435,Incubator Building,Not Submitted,55 West 34th,60616,0.0,false,DOUGLAS,College/University,72292,1944,1,,,8875120.4,,7660864.6,,,228.7,471.2,,,1985.2,27.5,41.842325,-87.62715344,"(41.842325, -87.62715344)"
2018,252044,Law/ Social Service Admin/ Faculty Housing,Submitted,1111 East 60th Street,60637,3.0,false,WOODLAWN,College/University,332861,1959,4,202,,10630724,31330,21313234.3,7367016.4,,118.2,186.7,114.4,182.7,3573.6,10.7,41.7850873,-87.59905769,"(41.7850873, -87.59905769)"
2017,159245,Maple Pointe Apartments: Maple Pointe Apartments,Submitted,150 West Maple Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,207540,1996,1,,12,6054833,23866000,,,,144.2,212.4,145.8,214.1,2387.1,11.5,41.90205446,-87.63398256,"(41.90205446, -87.63398256)"
2018,101448,2019 - 1401 W Roosevelt,Submitted,1401 W. Roosevelt,60608,4.0,false,NEAR WEST SIDE,Multifamily Housing,69385,2006,1,1904,100,1358461.2,,,,,19.6,54.8,18.8,52.5,226,3.3,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2017,252064,Mansueto Library,Submitted,1100 East 57th Street,60637,,,HYDE PARK,Library,64028,2009,1,,,3058227,,14117856,7923600,,392,539,401.1,550,1920.4,30,41.79221307,-87.59994981,"(41.79221307, -87.59994981)"
2018,175106,5235 W LAKE ST,Not Submitted,5235 W LAKE ST,60644,0.0,false,AUSTIN,,51000,,1,9,,,,,,,,,,,,,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,101934,"321 N. Clark Property, LLC",Submitted,321 North Clark,60654,4.0,false,NEAR NORTH SIDE,Office,1025052.2,1987,1,10283,66,56158926.9,,,,,54.8,153.4,54.8,153.4,9342.8,9.1,41.88827025,-87.6306007,"(41.88827025, -87.6306007)"
2018,255928,Moxy Chicago Downtown,Exempt,530 N La Salle Dr,60654,,true,NEAR NORTH SIDE,,62855,,1,2634,,,,,,,,,,,,,41.89213,-87.63513,"(41.89213, -87.63513)"
2018,232841,222 E Pearson Condominium Association,Submitted,222 E Pearson,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,221441,1964,1,7140,32,4590904,23756311.7,,,,128,170.7,127.8,170.1,2025.6,9.1,41.897879,-87.62063269,"(41.897879, -87.62063269)"
2018,251379,IBEW Local 134 Union Hall (expected 2016),Not Submitted,2722 S King Dr,60616,0.0,false,DOUGLAS,,57300,,1,150,,,,,,,,,,,,,41.84379747,-87.61826714,"(41.84379747, -87.61826714)"
2018,250075,Frank O Lowden Homes,Submitted,200 W. 95TH STREET,60620,1.0,false,ROSELAND,Multifamily Housing,114868,1954,19,11083,1,1919181.8,112979625.9,,,,1000.3,1079.5,976.7,1054.7,6320.2,55,41.72174884,-87.6288572,"(41.72174884, -87.6288572)"
